3,5,良心,的,設定,スマホサイズ,価格
7,5,価格,活躍,中,いい
20,5,値段,見た目,かわいい,製品,安い
21,4,!!,価格,good,無用,心配
24,4,モバイル,値段,1130,バッテリー,円
27,4,リチウム,リーズナブル,文句,デス,なく,値段,手頃
28,5,他,価格,色,安く,機能
36,5,価格,さ,台,値段,大き,円,容量
38,4,価格,充電,コンパクト,さ,デザイン,満足,程度,バッテリー,可能
50,4,的,価格,手頃,もの,デザイン
57,5,値段,満足,充電,時間
64,4,値段,形,すべて,良い,容量
73,3,価格,給電,日常,性能,もの,手ごろ,値段,わけ,筐,バッテリー
89,3,なけれ,手頃,サイズ,感,価格
